item_number,location_no,size_id,value,loc_width,loc_depth,loc_height,case_width,case_length,case_height
106862,E0711-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,13.7,16.8,10.1
104181,E0605-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,20.1,13.6,7.7
63307,C0508-1-6,140160,[New]CF1(RSB1),15.00,96.00,18.00,0.0,0.0,0.0
63307,C0609-2-4,33150,[New]E3(RSB1),20.00,30.00,20.00,0.0,0.0,0.0
81352,D0719-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,8.8,12.8,4.0
81352,C0512-1-4,140160,[New]CF1(RSB1),15.00,96.00,18.00,8.8,12.8,4.0
81352,D0511-4-1,140526,[New]Y2(RSB2),40.00,96.00,48.00,8.8,12.8,4.0
104014,F0828-2-1,140512,[New]A3(RSB5),40.00,48.00,42.00,11.9,16.7,5.2
104014,E1508-2-1,140477,[New]D3b(RSB1),45.00,24.00,12.00,11.9,16.7,5.2
104016,F0829-4-1,140511,[New]A2(RSB5),40.00,48.00,48.00,12.8,10.5,9.2
104016,E0908-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.8,10.5,9.2
104016,F0527-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,12.8,10.5,9.2
104016,F0631-2-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,12.8,10.5,9.2
97225,D0820-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.2,11.7,7.8
97225,C0513-2-3,140160,[New]CF1(RSB1),15.00,96.00,18.00,16.2,11.7,7.8
98700,F0312-5-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.7,11.7,7.8
98700,F1011-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.7,11.7,7.8
98700,F0921-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.7,11.7,7.8
98700,E1407-1-1,140221,[New]A2(RSB1),40.00,48.00,48.00,16.7,11.7,7.8
98700,F0723-2-1,140463,[New]A1(RSB10),40.00,48.00,60.00,16.7,11.7,7.8
62541,F0419-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,14.2,4.6
62541,F0520-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,14.2,4.6
62541,E0520-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,12.0,14.2,4.6
9061,D0208-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,20.0,12.0
9061,D0214-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,20.0,12.0
9061,D0215-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,20.0,12.0
101209,D0910-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.0,13.1,5.9
101209,D0804-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.0,13.1,5.9
101209,C0613-1-4,33150,[New]E3(RSB1),20.00,30.00,20.00,16.0,13.1,5.9
101209,C0618-1-3,33150,[New]E3(RSB1),20.00,30.00,20.00,16.0,13.1,5.9
107899,C0514-3-4,140160,[New]CF1(RSB1),15.00,96.00,18.00,0.0,0.0,0.0
63920,D0317-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
63920,D0319-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
63920,D0309-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
63920,D0304-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
63920,D0316-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
63920,D0320-1-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
63920,D0317-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
63920,C0704-1-2,140221,[New]A2(RSB1),40.00,48.00,48.00,0.0,0.0,0.0
89482,C0809-2-2,140382,[New]H1(RSB1),15.00,30.00,12.00,15.5,11.7,4.6
89482,C0712-4-3,140382,[New]H1(RSB1),15.00,30.00,12.00,15.5,11.7,4.6
102018,F0208-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,14.7,20.0,8.8
102018,E1003-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.7,20.0,8.8
107340,F0720-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,17.0,21.3,8.6
107340,E0814-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,17.0,21.3,8.6
20795,E0813-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,18.2,14.9,6.9
20795,E0818-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,18.2,14.9,6.9
101460,F0420-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,22.7,19.3,5.8
101460,F0406-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,22.7,19.3,5.8
101460,E1106-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,22.7,19.3,5.8
105967,F0214-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,13.4,19.3,7.0
105967,E0706-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,13.4,19.3,7.0
105967,E1308-1-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,13.4,19.3,7.0
91636,F0604-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.5,12.4,6.5
91636,F0513-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,16.5,12.4,6.5
91636,F0910-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,16.5,12.4,6.5
91636,E0609-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.5,12.4,6.5
87371,E0721-3-1,140477,[New]D3b(RSB1),45.00,24.00,12.00,15.6,11.7,7.6
103230,E0406-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,15.5,10.9,5.5
103230,E0604-2-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,15.5,10.9,5.5
106470,F1603-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.4,13.5,10.9
106470,E1604-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.4,13.5,10.9
100042,F0517-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,21.3,13.5,11.9
100042,E0403-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,21.3,13.5,11.9
105080,F1302-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.8,18.7,8.5
105080,F0403-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.8,18.7,8.5
105080,E0920-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.8,18.7,8.5
105080,E0320-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,12.8,18.7,8.5
4588,F0830-2-1,140512,[New]A3(RSB5),40.00,48.00,42.00,18.0,10.3,10.4
4588,F0825-3-2,140512,[New]A3(RSB5),40.00,48.00,42.00,18.0,10.3,10.4
4588,F0829-2-2,140512,[New]A3(RSB5),40.00,48.00,42.00,18.0,10.3,10.4
4588,F0830-2-2,140512,[New]A3(RSB5),40.00,48.00,42.00,18.0,10.3,10.4
4588,E0819-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.0,10.3,10.4
103613,F0312-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,8.4,8.0,15.5
103613,E1610-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,8.4,8.0,15.5
2052,D0118-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.2,16.1,6.1
2052,D0118-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.2,16.1,6.1
2052,D0307-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.2,16.1,6.1
2052,D0121-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.2,16.1,6.1
2052,D0119-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.2,16.1,6.1
2052,C0411-1-1,140221,[New]A2(RSB1),40.00,48.00,48.00,16.2,16.1,6.1
2052,C0412-1-1,140221,[New]A2(RSB1),40.00,48.00,48.00,16.2,16.1,6.1
2052,D0119-1-1,140463,[New]A1(RSB10),40.00,48.00,60.00,16.2,16.1,6.1
2052,D0121-1-2,140463,[New]A1(RSB10),40.00,48.00,60.00,16.2,16.1,6.1
2052,D0414-2-2,140463,[New]A1(RSB10),40.00,48.00,60.00,16.2,16.1,6.1
2052,D0119-1-2,140463,[New]A1(RSB10),40.00,48.00,60.00,16.2,16.1,6.1
2052,D0113-1-2,140463,[New]A1(RSB10),40.00,48.00,60.00,16.2,16.1,6.1
2052,D0415-2-2,140463,[New]A1(RSB10),40.00,48.00,60.00,16.2,16.1,6.1
2052,D0418-2-2,140463,[New]A1(RSB10),40.00,48.00,60.00,16.2,16.1,6.1
64690,E1403-1-1,140221,[New]A2(RSB1),40.00,48.00,48.00,12.0,18.2,13.0
27615,F1605-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,18.8,14.7,5.9
27615,F0107-1-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,18.8,14.7,5.9
27615,E0317-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.8,14.7,5.9
27615,E1608-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.8,14.7,5.9
84119,D1016-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,15.7,5.0,9.8
84119,C0712-1-5,140382,[New]H1(RSB1),15.00,30.00,12.00,15.7,5.0,9.8
84119,D0504-2-2,140526,[New]Y2(RSB2),40.00,96.00,48.00,15.7,5.0,9.8
107596,E0413-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,8.3,12.2,9.2
2196585,C0819-3-1,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
84795,D0209-1-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,20.0,12.0
84795,D0115-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,20.0,12.0
84795,D0216-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.0,20.0,12.0
43177,E1103-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.8,18.7,8.4
43177,F0417-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.8,18.7,8.4
43177,E0706-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,12.8,18.7,8.4
2184937,C0720-4-3,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
82907,D0219-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
104669,F0607-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,15.5,11.2,8.6
104669,E0816-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,15.5,11.2,8.6
2131059,C0717-1-1,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
2215354,C0719-3-5,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
98711,E0212-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,17.8,8.2,5.9
98711,F0320-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,17.8,8.2,5.9
98711,F0330-2-1,140565,[New]DC Stk RSB6,1.00,1.00,1.00,17.8,8.2,5.9
90902,D0903-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,14.5,9.7,4.8
90902,C0811-2-1,140382,[New]H1(RSB1),15.00,30.00,12.00,14.5,9.7,4.8
90902,D0513-2-2,140526,[New]Y2(RSB2),40.00,96.00,48.00,14.5,9.7,4.8
30065,C0617-1-1,33150,[New]E3(RSB1),20.00,30.00,20.00,0.0,0.0,0.0
20539,D0708-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.9,16.4,8.5
20539,C0809-2-3,140382,[New]H1(RSB1),15.00,30.00,12.00,12.9,16.4,8.5
104381,F1209-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.9,13.9,13.0
104381,E1106-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.9,13.9,13.0
59005,D0603-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.8,9.4,7.8
59005,D1002-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,11.8,9.4,7.8
59005,C0509-2-4,140160,[New]CF1(RSB1),15.00,96.00,18.00,11.8,9.4,7.8
59005,C0517-1-4,140160,[New]CF1(RSB1),15.00,96.00,18.00,11.8,9.4,7.8
44771,D0808-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
2148697,C0717-2-1,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
2155017,C0718-2-3,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
5869,D0311-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,13.1,19.6,8.0
5869,C1011-1-2,140221,[New]A2(RSB1),40.00,48.00,48.00,13.1,19.6,8.0
5869,D0406-2-2,140463,[New]A1(RSB10),40.00,48.00,60.00,13.1,19.6,8.0
55597,C0915-1-4,140212,[New]B1(RSB1),20.00,48.00,48.00,11.9,19.9,9.6
55597,D0419-1-2,140463,[New]A1(RSB10),40.00,48.00,60.00,11.9,19.9,9.6
55597,D0122-1-1,140463,[New]A1(RSB10),40.00,48.00,60.00,11.9,19.9,9.6
29465,D0804-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,17.9,13.5,9.3
29465,C0520-1-4,140160,[New]CF1(RSB1),15.00,96.00,18.00,17.9,13.5,9.3
94776,F0225-3-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,10.2,17.5,7.4
94776,F0227-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,10.2,17.5,7.4
94776,F0228-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,10.2,17.5,7.4
94776,F0326-3-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,10.2,17.5,7.4
94776,F0230-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,10.2,17.5,7.4
91811,E0420-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,11.8,8.2,9.9
91811,F0609-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,11.8,8.2,9.9
91811,F1006-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,11.8,8.2,9.9
23009,E0907-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,7.5,9.9,5.6
23009,F0303-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,7.5,9.9,5.6
23009,F1613-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,7.5,9.9,5.6
8644,F1205-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,18.8,9.9,6.8
8644,E0605-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.8,9.9,6.8
107428,F0318-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.5,8.3,7.4
107428,F0605-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.5,8.3,7.4
107428,E0419-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.5,8.3,7.4
31741,E0803-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,16.2,10.6,8.1
42893,F0318-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.7,18.6,9.6
42893,E1205-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.7,18.6,9.6
42893,F0610-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.7,18.6,9.6
44699,F0205-5-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.5,20.1,9.1
44699,F0110-3-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,16.5,20.1,9.1
44699,E0307-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,16.5,20.1,9.1
2199879,C0822-2-5,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
100890,C9913-3-1,140538,[New]T-12(RSB1),17.00,21.00,20.00,0.0,0.0,0.0
106027,E0920-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.6,20.3,15.8
106027,F0119-1-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,13.6,20.3,15.8
106027,E0404-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,13.6,20.3,15.8
106027,E0605-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,13.6,20.3,15.8
97481,F0416-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,20.1,11.7,5.0
97481,E0606-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,20.1,11.7,5.0
97481,E1508-1-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,20.1,11.7,5.0
93706,F0520-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,15.5,11.9,6.4
93706,E1006-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,15.5,11.9,6.4
93706,E1609-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,15.5,11.9,6.4
100039,F0421-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,20.6,17.6,7.7
100039,E0818-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,20.6,17.6,7.7
100039,F0629-2-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.6,17.6,7.7
100039,E0708-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,20.6,17.6,7.7
11132,D1003-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.8,16.1,6.7
11132,C0510-3-1,140160,[New]CF1(RSB1),15.00,96.00,18.00,12.8,16.1,6.7
83595,D0319-1-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
83595,D0320-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
92975,E0914-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.1,19.3,8.6
92975,F0114-1-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,13.1,19.3,8.6
103726,F0917-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,13.5,11.0,5.9
103726,E0220-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.5,11.0,5.9
103726,F1103-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,13.5,11.0,5.9
107788,F0407-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,11.3,15.7,6.0
108090,F0817-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,21.5,14.6,10.2
108090,E0819-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,21.5,14.6,10.2
84125,D0907-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,19.7,14.3,9.1
84125,C0612-3-3,33150,[New]E3(RSB1),20.00,30.00,20.00,19.7,14.3,9.1
106922,F1007-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,18.9,16.5,10.7
106922,E0922-1-1,140417,[New]B2a(RSB2),40.00,48.00,30.00,18.9,16.5,10.7
102046,D0914-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
102046,C0622-1-4,33150,[New]E3(RSB1),20.00,30.00,20.00,0.0,0.0,0.0
18913,E0514-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.7,12.3,9.9
18913,F0316-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,14.7,12.3,9.9
18913,F1602-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,14.7,12.3,9.9
18913,E1312-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,14.7,12.3,9.9
43971,F0507-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,19.1,12.5,6.8
43971,E0405-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,19.1,12.5,6.8
43971,F0519-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,19.1,12.5,6.8
47485,F0302-5-2,140403,[New]A2(RSB10),40.00,48.00,48.00,14.0,13.3,13.5
47485,E1603-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,14.0,13.3,13.5
91931,E1007-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,17.2,8.6,9.0
92119,F0309-5-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.0,19.6,6.0
92119,F0602-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.0,19.6,6.0
92119,E1103-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,11.0,19.6,6.0
92119,E1612-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,11.0,19.6,6.0
7958,E0511-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,16.6,12.3,8.8
91499,E0214-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,18.9,14.7,6.5
91499,F0309-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,18.9,14.7,6.5
93088,F0308-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,15.2,10.6,5.6
93088,E0308-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.2,10.6,5.6
2093243,C5110-1-3,140488,[New]1/3MS RSB5,72.00,24.00,18.00,0.0,0.0,0.0
107832,E0409-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.4,15.4,11.2
101095,F0215-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,17.2,17.7,7.6
101095,E0719-2-2,140477,[New]D3b(RSB1),45.00,24.00,12.00,17.2,17.7,7.6
101095,E1411-1-2,140221,[New]A2(RSB1),40.00,48.00,48.00,17.2,17.7,7.6
101095,E0808-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,17.2,17.7,7.6
101095,F0407-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,17.2,17.7,7.6
101095,E0320-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,17.2,17.7,7.6
101095,E0908-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,17.2,17.7,7.6
101095,F0714-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,17.2,17.7,7.6
101095,E1110-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,17.2,17.7,7.6
101095,E0314-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,17.2,17.7,7.6
104543,F0605-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.2,13.9,7.0
104543,E0305-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,11.2,13.9,7.0
104543,E0714-2-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,11.2,13.9,7.0
104543,E1311-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,11.2,13.9,7.0
107725,E1608-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,11.9,14.7,3.8
77734,E1213-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,20.1,13.0,8.0
77734,F0101-3-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,20.1,13.0,8.0
100502,E0407-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.7,8.1,10.2
100502,F0504-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,11.7,8.1,10.2
105381,C0611-2-2,33150,[New]E3(RSB1),20.00,30.00,20.00,11.6,15.2,6.2
24584,D1010-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.2,8.3,10.1
24584,D1018-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.2,8.3,10.1
24584,C1020-1-2,140212,[New]B1(RSB1),20.00,48.00,48.00,12.2,8.3,10.1
105346,E1313-2-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.2,13.8,8.6
2087598,C0715-3-5,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
107182,E1208-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.1,15.2,10.6
107182,F0617-5-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,15.1,15.2,10.6
9810,D0713-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.1,9.7,4.5
9810,D0614-2-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.1,9.7,4.5
9810,C0706-1-4,140212,[New]B1(RSB1),20.00,48.00,48.00,16.1,9.7,4.5
9810,D0703-4-1,140463,[New]A1(RSB10),40.00,48.00,60.00,16.1,9.7,4.5
2071010,C0716-2-2,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
100800,F0304-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,19.6,8.8,2.1
100800,F0413-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,19.6,8.8,2.1
100800,E0510-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,19.6,8.8,2.1
105192,C0712-4-4,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
781,F0916-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,18.8,13.0,9.0
781,E0603-2-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.8,13.0,9.0
43575,E0407-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,24.1,15.2,7.9
43575,E1004-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,24.1,15.2,7.9
43575,F0406-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,24.1,15.2,7.9
43575,F0610-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,24.1,15.2,7.9
105900,F0712-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,14.8,19.7,14.2
105900,E0709-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,14.8,19.7,14.2
94378,D0305-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.5,15.0,4.5
94378,C0415-1-1,140212,[New]B1(RSB1),20.00,48.00,48.00,12.5,15.0,4.5
59965,F0918-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,20.0,14.3,7.8
59965,E0509-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,20.0,14.3,7.8
91734,E0306-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.1,10.9,5.3
2148694,C0715-2-3,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
91912,F0312-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,10.9,7.7,10.0
91912,F0415-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,10.9,7.7,10.0
91912,E0711-1-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,10.9,7.7,10.0
2023819,C5102-1-2,140488,[New]1/3MS RSB5,72.00,24.00,18.00,0.0,0.0,0.0
2025211,C5105-1-1,140488,[New]1/3MS RSB5,72.00,24.00,18.00,0.0,0.0,0.0
105608,F0214-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.8,14.0,9.0
105608,F0507-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,16.8,14.0,9.0
105608,E0821-3-2,140483,[New]C3b(RSB1),45.00,30.00,18.00,16.8,14.0,9.0
2222070,C0819-3-3,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
91813,E0207-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.3,11.7,6.4
106551,F0416-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.1,24.0,9.2
106551,E0315-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.1,24.0,9.2
97140,F0508-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,13.4,19.2,7.0
97140,E0917-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.4,19.2,7.0
97140,F0922-3-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,13.4,19.2,7.0
